,Unnamed: 0,year,day,part,status,output,expected_output,error,code,kpass
424,152,2020,11,1,runtime_error,,2368,"  File ""/tmp/tmpliu7tspm/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    grid = [list(line.strip()) for line in f]

def count_adjacent(grid, i, j):
    count = 0
    for di in range(-1, 2):
        for dj in range(-1, 2):
            if di == 0 and dj == 0:
                continue
            if 0 <= i + di < len(grid) and 0 <= j + dj < len(grid[0]):
                if grid[i + di][j + dj] == '#':
                    count += 1
    return count

def evolve(grid):
    new_grid = [row[:] for row in grid]
    for i in range(len(grid)):
        for j in range(len(grid[0])):
            if grid[i][j] == 'L' and count_adjacent(grid, i, j) == 0:
                new_grid[i][j] = '#'
            elif grid[i][j] == '#' and count_adjacent(grid, i, j) >= 4:
                new_grid",2.0
425,153,2020,11,2,part1_failed,,2124,,,
426,154,2020,12,1,runtime_error,,962,"  File ""/tmp/tmpq_bngxlr/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    instructions = [line.strip() for line in f.readlines()]

ship_x = 0
ship_y = 0
ship_direction = 0  # 0 = east, 1 = south, 2 = west, 3 = north

for instruction in instructions:
    action = instruction[0]
    value = int(instruction[1:])

    if action == 'N':
        ship_y += value
    elif action == 'S':
        ship_y -= value
    elif action == 'E':
        ship_x += value
    elif action == 'W':
        ship_x -= value
    elif action == 'L':
        ship_direction = (ship_direction - value // 90) % 4
    elif action == 'R':
        ship_direction = (ship_direction + value // 90) % 4
    elif action == 'F':
        if ship_direction == 0:
            ship_x += value
        elif ship_direction == 1:
            ship_y -= value
        elif",2.0
427,155,2020,12,2,part1_failed,,56135,,,
428,156,2020,13,1,no_error,"2095
",2095,,"
with open('input.txt') as f:
    timestamp, buses = f.read().splitlines()

timestamp = int(timestamp)
buses = [int(bus) for bus in buses.split(',') if bus != 'x']

# Find the bus that departs closest to the estimated earliest timestamp
closest_bus = min(buses, key=lambda bus: bus - timestamp % bus)

# Calculate the number of minutes you'll need to wait for that bus
wait_time = closest_bus - timestamp % closest_bus

print(wait_time * closest_bus)
",0.0
429,157,2020,13,2,runtime_error,,598411311431841,"Traceback (most recent call last):
  File ""/tmp/tmploklbqz7/tmp.py"", line 10, in <module>
    while (timestamp + i) % int(bus) != 0:
ValueError: invalid literal for int() with base 10: '1005595\n41'
","
with open('input.txt') as f:
    buses = f.read().split(',')

# Find the first timestamp at which all the buses depart at offsets matching their positions in the list
timestamp = 0
step = 1
for i, bus in enumerate(buses):
    if bus != 'x':
        while (timestamp + i) % int(bus) != 0:
            timestamp += step
        step *= int(bus)

print(timestamp)
",2.0
430,158,2020,14,1,timeout_error,,14553106347726,TIMEOUT,"
mask = input()
memory = {}

for line in sys.stdin:
    if line.startswith(""mem""):
        address, value = line.split("" = "")
        address = int(address[4:-1])
        value = int(value)

        binary_value = bin(value)[2:].zfill(36)
        for i, bit in enumerate(mask):
            if bit == ""1"":
                binary_value[i] = ""1""
            elif bit == ""0"":
                binary_value[i] = ""0""

        memory[address] = int(binary_value, 2)

print(sum(memory.values()))
",2.0
431,159,2020,14,2,part1_failed,,2737766154126,,,
432,160,2020,15,1,wrong_output,"1
",468,,"
with open('input.txt') as f:
    starting_numbers = [int(x) for x in f.read().split(',')]

spoken = {}
for i, n in enumerate(starting_numbers):
    spoken[n] = i

last_spoken = starting_numbers[-1]
for i in range(len(starting_numbers), 2020):
    if last_spoken not in spoken:
        next_spoken = 0
    else:
        next_spoken = i - spoken[last_spoken]
    spoken[last_spoken] = i
    last_spoken = next_spoken

print(last_spoken)
",2.0
433,161,2020,15,2,part1_failed,,1801753,,,
434,162,2020,16,1,runtime_error,,26026,"  File ""/tmp/tmp8f6o8tjp/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def is_valid_value(value, rules):
  for rule in rules:
    if rule[0] <= value <= rule[1]:
      return True
  return False

def get_ticket_scanning_error_rate(rules, ticket, nearby_tickets):
  error_rate = 0
  for ticket in nearby_tickets:
    for value in ticket:
      if not is_valid_value(value, rules):
        error_rate += value
  return error_rate

with open('input.txt') as f:
  rules = []
  ticket = []
  nearby_tickets = []
  for line in f:
    line = line.strip()
    if line.startswith('your ticket:'):
      ticket = [int(value) for value in line.split(',')]
    elif line.startswith('nearby tickets:'):
      nearby_tickets = [
          [int(value) for value in line.split(',')] for line in f.readlines()
      ]
    else:
      field, values = line.split(': ')
      rules.append([int(value) for value in",2.0
435,163,2020,16,2,part1_failed,,1305243193339,,,
436,164,2020,17,1,runtime_error,,263,"  File ""/tmp/tmp8g_yg5bz/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    grid = [list(line.strip()) for line in f.readlines()]

def count_active_neighbors(grid, x, y, z):
    active_neighbors = 0
    for i in range(x-1, x+2):
        for j in range(y-1, y+2):
            for k in range(z-1, z+2):
                if i >= 0 and i < len(grid) and j >= 0 and j < len(grid[0]) and k >= 0 and k < len(grid[0][0]):
                    if grid[i][j][k] == '#' and (i != x or j != y or k != z):
                        active_neighbors += 1
    return active_neighbors

def simulate_cycle(grid):
    new_grid = [['.' for _ in range(len(grid[0]))] for _ in range(len(grid))]
    for i in range(len(grid)):
        for j in range(len(grid[0])):
            for k in range(len(grid",2.0
437,165,2020,17,2,part1_failed,,1680,,,
438,166,2020,18,1,wrong_output,"10540461542708
",31142189909908,,"
with open('input.txt') as f:
    expressions = f.readlines()

# Evaluate each expression and find the sum of the resulting values
sum = 0
for expression in expressions:
    sum += eval(expression)

# Print the sum
print(sum)
",2.0
439,167,2020,18,2,part1_failed,,323912478287549,,,
440,168,2020,19,1,runtime_error,,173,"Traceback (most recent call last):
  File ""/tmp/tmpcdulq6s0/tmp.py"", line 17, in <module>
    main()
  File ""/tmp/tmpcdulq6s0/tmp.py"", line 14, in main
    print(sum(is_valid(message, rules) for message in messages))
  File ""/tmp/tmpcdulq6s0/tmp.py"", line 14, in <genexpr>
    print(sum(is_valid(message, rules) for message in messages))
  File ""/tmp/tmpcdulq6s0/tmp.py"", line 5, in is_valid
    return bool(re.fullmatch(rules[0], message))
KeyError: 0
","
import re

def is_valid(message, rules):
    return bool(re.fullmatch(rules[0], message))

def main():
    with open('input.txt') as f:
        rules, messages = f.read().split('\n\n')

    rules = dict(line.split(': ') for line in rules.splitlines())
    messages = messages.splitlines()

    print(sum(is_valid(message, rules) for message in messages))

if __name__ == '__main__':
    main()
",2.0
441,169,2020,19,2,part1_failed,,367,,,
442,170,2020,20,1,runtime_error,,15003787688423,"  File ""/tmp/tmppfbezd0o/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

def get_tile_id(tile):
    return int(re.search(r'Tile (\d+):', tile).group(1))

def get_tile_image(tile):
    return tile.split('\n')[1:-1]

def get_tile_borders(tile):
    top = tile[0]
    bottom = tile[-1]
    left = ''.join(row[0] for row in tile)
    right = ''.join(row[-1] for row in tile)
    return top, bottom, left, right

def get_tile_rotations(tile):
    return [tile, tile[::-1], ''.join(reversed(row) for row in tile), ''.join(row[::-1] for row in tile)]

def get_tile_flips(tile):
    return [tile, tile[::-1]]

def find_corner_tiles(tiles):
    corner_tiles = []
    for tile in tiles:
        tile_id = get_tile_id(tile)
        tile_borders = get_tile_borders(tile)
        tile_rotations = get_",2.0
443,171,2020,20,2,part1_failed,,1705,,,
444,172,2020,21,1,wrong_output,"0
",2542,,"
with open('input.txt') as f:
    foods = [line.strip().split(' (contains ') for line in f]

ingredients = set()
allergens = set()
for food in foods:
    ingredients.update(food[0].split())
    allergens.update(food[1][:-1].split(', '))

allergen_ingredients = {}
for allergen in allergens:
    allergen_ingredients[allergen] = set()
    for food in foods:
        if allergen in food[1]:
            allergen_ingredients[allergen].update(food[0].split())

possible_ingredients = set()
for allergen, ingredients in allergen_ingredients.items():
    possible_ingredients.update(ingredients)

safe_ingredients = ingredients - possible_ingredients

count = 0
for food in foods:
    for ingredient in food[0].split():
        if ingredient in safe_ingredients:
            count += 1

print(count)
",2.0
445,173,2020,21,2,part1_failed,,"hkflr,ctmcqjf,bfrq,srxphcm,snmxl,zvx,bd,mqvk",,,
446,174,2020,22,1,runtime_error,,34255,"Traceback (most recent call last):
  File ""/tmp/tmp74vqzs_s/tmp.py"", line 3, in <module>
    player1, player2 = f.read().split('\n')
ValueError: too many values to unpack (expected 2)
","
with open('input.txt') as f:
    player1, player2 = f.read().split('\n')
    player1 = [int(x) for x in player1.split(',')]
    player2 = [int(x) for x in player2.split(',')]

    while player1 and player2:
        card1 = player1.pop(0)
        card2 = player2.pop(0)
        if card1 > card2:
            player1.extend([card1, card2])
        else:
            player2.extend([card2, card1])

    if player1:
        print(sum(player1[i] * (i + 1) for i in range(len(player1))))
    else:
        print(sum(player2[i] * (i + 1) for i in range(len(player2))))
",2.0
447,175,2020,22,2,part1_failed,,33369,,,
448,176,2020,23,1,wrong_output,"233223455555222329122912222912121229125234555555537677777777774555555677777777775677767777567767755899999999
",49576328,,"
with open('input.txt') as f:
    cups = [int(x) for x in f.read().strip()]

for _ in range(100):
    current = cups[0]
    cups = cups[3:] + cups[:3]
    destination = current - 1
    while destination not in cups:
        destination = (destination - 1) % len(cups)
    cups = cups[:cups.index(destination) + 1] + [current] + cups[cups.index(destination) + 1:]

print(''.join(str(x) for x in cups[cups.index(1) + 1:] + cups[:cups.index(1)]))
",2.0
449,177,2020,23,2,part1_failed,,511780369955,,,
450,178,2020,24,1,runtime_error,,356,"Traceback (most recent call last):
  File ""/tmp/tmpnqeqiced/tmp.py"", line 22, in <module>
    dx, dy = directions[step]
KeyError: 's'
","
with open('input.txt') as f:
    instructions = f.read().strip()

# Define the directions as vectors
directions = {
    'e': (1, 0),
    'se': (0, 1),
    'sw': (-1, 1),
    'w': (-1, 0),
    'nw': (0, -1),
    'ne': (1, -1)
}

# Initialize the grid as a set of coordinates
grid = set()

# Flip the tiles according to the instructions
for instruction in instructions:
    x, y = 0, 0
    for step in instruction:
        dx, dy = directions[step]
        x += dx
        y += dy
    if (x, y) in grid:
        grid.remove((x, y))
    else:
        grid.add((x, y))

# Count the number of black tiles
print(len(grid))
",2.0
451,179,2020,24,2,part1_failed,,3887,,,
452,180,2020,25,1,no_error,"711945
",711945,,"
with open('input.txt') as f:
    card_pub_key, door_pub_key = map(int, f.readlines())

def transform(subject_number, loop_size):
    value = 1
    for _ in range(loop_size):
        value = (value * subject_number) % 20201227
    return value

def find_loop_size(public_key):
    subject_number = 7
    loop_size = 0
    value = 1
    while value != public_key:
        value = (value * subject_number) % 20201227
        loop_size += 1
    return loop_size

card_loop_size = find_loop_size(card_pub_key)
encryption_key = transform(door_pub_key, card_loop_size)
print(encryption_key)
",0.0
0,0,2021,1,1,runtime_error,,1532,"  File ""/tmp/tmp8fulq8_k/tmp.py"", line 1
    with open('input.txt') as f:
IndentationError: unexpected indent
"," with open('input.txt') as f:
    lines = f.readlines()
    count = 0
    for i in range(1, len(lines)):
        if int(lines[i]) > int(lines[i-1]):
            count += 1
    print(count)
",2.0
1,1,2021,1,2,part1_failed,,1571,,,
2,2,2021,2,1,no_error,"1990000
",1990000,,"
with open(""input.txt"", ""r"") as f:
    commands = [line.strip() for line in f.readlines()]

horizontal_position = 0
depth = 0

for command in commands:
    direction, value = command.split()
    value = int(value)

    if direction == ""forward"":
        horizontal_position += value
    elif direction == ""down"":
        depth += value
    elif direction == ""up"":
        depth -= value

print(horizontal_position * depth)
",0.0
