,year,day,part,status,output,expected_output,error,code
266,2020,9,1,runtime_error,,258585477,"Traceback (most recent call last):
  File ""/tmp/tmpr3agpcpx/tmp.py"", line 17, in <module>
    invalid_number = find_invalid_number(25, numbers)
  File ""/tmp/tmpr3agpcpx/tmp.py"", line 10, in find_invalid_number
    for i in range(len(preamble), len(numbers)):
TypeError: object of type 'int' has no len()
","
def is_valid(preamble, number):
    for i in range(len(preamble) - 1):
        for j in range(i + 1, len(preamble)):
            if preamble[i] + preamble[j] == number:
                return True
    return False

def find_invalid_number(preamble, numbers):
    for i in range(len(preamble), len(numbers)):
        if not is_valid(numbers[i - preamble:i], numbers[i]):
            return numbers[i]

with open('input.txt') as f:
    numbers = [int(line.strip()) for line in f]

invalid_number = find_invalid_number(25, numbers)
print(invalid_number)
"
267,2020,9,2,part1_failed,,36981213,,"
def is_valid(preamble, number):
    for i in range(len(preamble) - 1):
        for j in range(i + 1, len(preamble)):
            if preamble[i] + preamble[j] == number:
                return True
    return False

def find_invalid_number(preamble, numbers):
    for i in range(len(preamble), len(numbers)):
        if not is_valid(numbers[i - preamble:i], numbers[i]):
            return numbers[i]

with open('input.txt') as f:
    numbers = [int(line.strip()) for line in f]

invalid_number = find_invalid_number(25, numbers)
print(invalid_number)
"
268,2020,10,1,no_error,2263,2263,,"
with open('input.txt') as f:
    adapters = sorted(map(int, f.readlines()))

# Add the outlet and device
adapters = [0] + adapters + [max(adapters) + 3]

# Count the differences
diffs = [0] * 4
for i in range(1, len(adapters)):
    diff = adapters[i] - adapters[i-1]
    diffs[diff] += 1

print(diffs[1] * diffs[3])
"
269,2020,10,2,no_error,396857386627072,396857386627072,,"
with open('input.txt') as f:
    adapters = sorted(map(int, f.readlines()))

# Add the outlet and device
adapters = [0] + adapters + [max(adapters) + 3]

# Count the number of arrangements
arrangements = [0] * len(adapters)
arrangements[0] = 1
for i in range(1, len(adapters)):
    for j in range(i-3, i):
        if adapters[i] - adapters[j] <= 3:
            arrangements[i] += arrangements[j]

print(arrangements[-1])
"
270,2020,11,1,runtime_error,,2368,"  File ""/tmp/tmpa68qgg42/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def get_adjacent_seats(seat_map, row, col):
    adjacent_seats = []
    for i in range(row-1, row+2):
        for j in range(col-1, col+2):
            if i >= 0 and i < len(seat_map) and j >= 0 and j < len(seat_map[0]) and (i != row or j != col):
                adjacent_seats.append(seat_map[i][j])
    return adjacent_seats

def get_next_seat_state(seat_map, row, col):
    adjacent_seats = get_adjacent_seats(seat_map, row, col)
    if seat_map[row][col] == 'L' and '#' not in adjacent_seats:
        return '#'
    elif seat_map[row][col] == '#' and adjacent_seats.count('#') >= 4:
        return 'L'
    else:
        return seat_map[row][col]

def get_next_seat_map(seat_map):
    next_seat_map = []
    for"
271,2020,11,2,part1_failed,,2124,," ```python
def get_adjacent_seats(seat_map, row, col):
    adjacent_seats = []
    for i in range(row-1, row+2):
        for j in range(col-1, col+2):
            if i >= 0 and i < len(seat_map) and j >= 0 and j < len(seat_map[0]) and (i != row or j != col):
                adjacent_seats.append(seat_map[i][j])
    return adjacent_seats

def get_next_seat_state(seat_map, row, col):
    adjacent_seats = get_adjacent_seats(seat_map, row, col)
    if seat_map[row][col] == 'L' and '#' not in adjacent_seats:
        return '#'
    elif seat_map[row][col] == '#' and adjacent_seats.count('#') >= 4:
        return 'L'
    else:
        return seat_map[row][col]

def get_next_seat_map(seat_map):
    next_seat_map = []
    for"
272,2020,12,1,runtime_error,,962,"  File ""/tmp/tmp66qrzmcj/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def move(direction, value, x, y, angle):
    if direction == 'N':
        y += value
    elif direction == 'S':
        y -= value
    elif direction == 'E':
        x += value
    elif direction == 'W':
        x -= value
    elif direction == 'L':
        angle = (angle - value) % 360
    elif direction == 'R':
        angle = (angle + value) % 360
    elif direction == 'F':
        x += value * math.cos(math.radians(angle))
        y += value * math.sin(math.radians(angle))
    return x, y, angle

def main():
    with open('input.txt') as f:
        lines = f.readlines()

    x, y, angle = 0, 0, 90
    for line in lines:
        direction, value = line[0], int(line[1:])
        x, y, angle = move(direction, value, x, y, angle)

    print(abs(x) + abs(y"
273,2020,12,2,part1_failed,,56135,," ```python
def move(direction, value, x, y, angle):
    if direction == 'N':
        y += value
    elif direction == 'S':
        y -= value
    elif direction == 'E':
        x += value
    elif direction == 'W':
        x -= value
    elif direction == 'L':
        angle = (angle - value) % 360
    elif direction == 'R':
        angle = (angle + value) % 360
    elif direction == 'F':
        x += value * math.cos(math.radians(angle))
        y += value * math.sin(math.radians(angle))
    return x, y, angle

def main():
    with open('input.txt') as f:
        lines = f.readlines()

    x, y, angle = 0, 0, 90
    for line in lines:
        direction, value = line[0], int(line[1:])
        x, y, angle = move(direction, value, x, y, angle)

    print(abs(x) + abs(y"
274,2020,13,1,no_error,2095,2095,,"
with open('input.txt') as f:
    timestamp = int(f.readline())
    buses = [int(bus) for bus in f.readline().split(',') if bus != 'x']

    # Find the first bus that leaves after the timestamp
    earliest_bus = min(buses, key=lambda bus: (bus - timestamp) % bus)
    wait_time = (earliest_bus - timestamp) % earliest_bus

    print(earliest_bus * wait_time)
"
275,2020,13,2,wrong_output,"0
",598411311431841,,"
with open('input.txt') as f:
    buses = [int(bus) if bus != 'x' else None for bus in f.readline().split(',')]

    # Find the first timestamp that works for all buses
    timestamp = 0
    step = buses[0]
    for i, bus in enumerate(buses[1:], 1):
        if bus is not None:
            while (timestamp + i) % bus != 0:
                timestamp += step
            step *= bus

    print(timestamp)
"
276,2020,14,1,no_error,14553106347726,14553106347726,,"
import re

def apply_mask(mask, value):
    value = bin(value)[2:].zfill(36)
    result = """"
    for i in range(36):
        if mask[i] == ""X"":
            result += value[i]
        else:
            result += mask[i]
    return int(result, 2)

def main():
    with open(""input.txt"") as f:
        lines = f.readlines()

    memory = {}
    mask = ""X"" * 36

    for line in lines:
        if line.startswith(""mask""):
            mask = line.split("" = "")[1].strip()
        else:
            match = re.match(r""mem\[(\d+)\] = (\d+)"", line)
            address = int(match.group(1))
            value = int(match.group(2))
            memory[address] = apply_mask(mask, value)

    print(sum(memory.values()))

if __name__ == ""__main__"":
    main()
"
277,2020,14,2,runtime_error,,2737766154126,"  File ""/tmp/tmpuc6mf777/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

def apply_mask(mask, address):
    address = bin(address)[2:].zfill(36)
    result = """"
    for i in range(36):
        if mask[i] == ""0"":
            result += address[i]
        elif mask[i] == ""1"":
            result += ""1""
        else:
            result += ""X""
    return result

def main():
    with open(""input.txt"") as f:
        lines = f.readlines()

    memory = {}
    mask = ""0"" * 36

    for line in lines:
        if line.startswith(""mask""):
            mask = line.split("" = "")[1].strip()
        else:
            match = re.match(r""mem\[(\d+)\] = (\d+)"", line)
            address = int(match.group(1))
            value = int(match.group(2))
            address = apply_mask(mask, address)
            for i in range(2**address.count(""X"")):
                binary = bin(i)[2"
278,2020,15,1,wrong_output,"79
",468,,"
def memory_game(starting_numbers, turns):
    spoken_numbers = {}
    for i, number in enumerate(starting_numbers):
        spoken_numbers[number] = [i + 1]

    last_number = starting_numbers[-1]
    for i in range(len(starting_numbers), turns):
        if last_number in spoken_numbers:
            age = i - spoken_numbers[last_number][-1]
            spoken_numbers[last_number].append(i + 1)
            last_number = age
        else:
            spoken_numbers[last_number] = [i + 1]
            last_number = 0

    return last_number


if __name__ == ""__main__"":
    with open(""input.txt"", ""r"") as f:
        starting_numbers = [int(x) for x in f.read().split("","")]

    print(memory_game(starting_numbers, 2020))
"
279,2020,15,2,part1_failed,"79
",1801753,,"
def memory_game(starting_numbers, turns):
    spoken_numbers = {}
    for i, number in enumerate(starting_numbers):
        spoken_numbers[number] = [i + 1]

    last_number = starting_numbers[-1]
    for i in range(len(starting_numbers), turns):
        if last_number in spoken_numbers:
            age = i - spoken_numbers[last_number][-1]
            spoken_numbers[last_number].append(i + 1)
            last_number = age
        else:
            spoken_numbers[last_number] = [i + 1]
            last_number = 0

    return last_number


if __name__ == ""__main__"":
    with open(""input.txt"", ""r"") as f:
        starting_numbers = [int(x) for x in f.read().split("","")]

    print(memory_game(starting_numbers, 2020))
"
280,2020,16,1,runtime_error,,26026,"  File ""/tmp/tmpdizml35v/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def is_valid_value(value, rules):
    for rule in rules:
        if rule[0] <= value <= rule[1] or rule[2] <= value <= rule[3]:
            return True
    return False

def get_invalid_values(ticket, rules):
    invalid_values = []
    for value in ticket:
        if not is_valid_value(value, rules):
            invalid_values.append(value)
    return invalid_values

def get_ticket_scanning_error_rate(nearby_tickets, rules):
    error_rate = 0
    for ticket in nearby_tickets:
        invalid_values = get_invalid_values(ticket, rules)
        error_rate += sum(invalid_values)
    return error_rate

with open(""input.txt"") as f:
    rules = []
    nearby_tickets = []
    for line in f:
        if line.startswith(""your ticket:""):
            continue
        elif line.startswith(""nearby tickets:""):
            continue
        elif line == ""\n"":
            continue
        else:
            rule"
281,2020,16,2,part1_failed,,1305243193339,," ```python
def is_valid_value(value, rules):
    for rule in rules:
        if rule[0] <= value <= rule[1] or rule[2] <= value <= rule[3]:
            return True
    return False

def get_invalid_values(ticket, rules):
    invalid_values = []
    for value in ticket:
        if not is_valid_value(value, rules):
            invalid_values.append(value)
    return invalid_values

def get_ticket_scanning_error_rate(nearby_tickets, rules):
    error_rate = 0
    for ticket in nearby_tickets:
        invalid_values = get_invalid_values(ticket, rules)
        error_rate += sum(invalid_values)
    return error_rate

with open(""input.txt"") as f:
    rules = []
    nearby_tickets = []
    for line in f:
        if line.startswith(""your ticket:""):
            continue
        elif line.startswith(""nearby tickets:""):
            continue
        elif line == ""\n"":
            continue
        else:
            rule"
282,2020,17,1,runtime_error,,263,"  File ""/tmp/tmpb96dripj/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import numpy as np

def get_neighbors(cube, x_range, y_range, z_range):
    neighbors = []
    for x in range(cube[0] - 1, cube[0] + 2):
        if x < x_range[0] or x >= x_range[1]:
            continue
        for y in range(cube[1] - 1, cube[1] + 2):
            if y < y_range[0] or y >= y_range[1]:
                continue
            for z in range(cube[2] - 1, cube[2] + 2):
                if z < z_range[0] or z >= z_range[1]:
                    continue
                if (x, y, z) != cube:
                    neighbors.append((x, y, z))
    return neighbors

def get_active_cubes(cubes, x_range, y_range, z_range):
    active_cubes = []
    for cube in cubes:
        neighbors = get_neighbors(cube, x_range, y_range, z_range"
