,Unnamed: 0,year,day,part,status,output,expected_output,error,code,kpass
308,137,2020,14,1,no_error,"14553106347726
",14553106347726,,"
def apply_mask(mask, value):
    value = bin(value)[2:].zfill(36)
    result = """"
    for i in range(36):
        if mask[i] == ""X"":
            result += value[i]
        else:
            result += mask[i]
    return int(result, 2)

def main():
    mask = """"
    memory = {}
    with open(""input.txt"") as f:
        for line in f:
            line = line.strip()
            if line.startswith(""mask""):
                mask = line.split("" = "")[1]
            else:
                address = int(line.split(""["")[1].split(""]"")[0])
                value = int(line.split("" = "")[1])
                memory[address] = apply_mask(mask, value)

    print(sum(memory.values()))

if __name__ == ""__main__"":
    main()
",0.0
309,138,2020,14,2,runtime_error,,2737766154126,"  File ""/tmp/tmpgj24_khm/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def apply_mask(mask, address):
    address = bin(address)[2:].zfill(36)
    result = """"
    for i in range(36):
        if mask[i] == ""0"":
            result += address[i]
        elif mask[i] == ""1"":
            result += ""1""
        else:
            result += ""X""
    return result

def main():
    mask = """"
    memory = {}
    with open(""input.txt"") as f:
        for line in f:
            line = line.strip()
            if line.startswith(""mask""):
                mask = line.split("" = "")[1]
            else:
                address = int(line.split(""["")[1].split(""]"")[0])
                value = int(line.split("" = "")[1])
                address = apply_mask(mask, address)
                for i in range(2**address.count(""X"")):
                    binary = bin(i)[2:].zfill(address.count(""X""))
                    new_address = address.replace(""X"", binary, ",2.0
310,139,2020,15,1,no_error,"468
",468,,"
from collections import defaultdict

def memory_game(starting_numbers, turns):
    spoken_numbers = defaultdict(list)
    for i, number in enumerate(starting_numbers):
        spoken_numbers[number].append(i + 1)
    last_number = starting_numbers[-1]
    for turn in range(len(starting_numbers) + 1, turns + 1):
        if len(spoken_numbers[last_number]) == 1:
            last_number = 0
        else:
            last_number = spoken_numbers[last_number][-1] - spoken_numbers[last_number][-2]
        spoken_numbers[last_number].append(turn)
    return last_number

with open('input.txt', 'r') as f:
    starting_numbers = [int(number) for number in f.read().split(',')]

print(memory_game(starting_numbers, 2020))
",1.0
311,140,2020,15,2,no_error,"1801753
",1801753,,"
from collections import defaultdict

def memory_game(starting_numbers, turns):
    spoken_numbers = defaultdict(list)
    for i, number in enumerate(starting_numbers):
        spoken_numbers[number].append(i + 1)
    last_number = starting_numbers[-1]
    for turn in range(len(starting_numbers) + 1, turns + 1):
        if len(spoken_numbers[last_number]) == 1:
            last_number = 0
        else:
            last_number = spoken_numbers[last_number][-1] - spoken_numbers[last_number][-2]
        spoken_numbers[last_number].append(turn)
    return last_number

with open('input.txt', 'r') as f:
    starting_numbers = [int(number) for number in f.read().split(',')]

print(memory_game(starting_numbers, 30000000))
",0.0
314,143,2020,16,1,no_error,"26026
",26026,,"
import re

with open('input.txt') as f:
    rules, my_ticket, nearby_tickets = f.read().split('\n\n')

rules = [re.match(r'(.+): (\d+)-(\d+) or (\d+)-(\d+)', rule).groups() for rule in rules.splitlines()]
my_ticket = [int(num) for num in my_ticket.splitlines()[1].split(',')]
nearby_tickets = [[int(num) for num in ticket.split(',')] for ticket in nearby_tickets.splitlines()[1:]]

error_rate = 0
for ticket in nearby_tickets:
    for num in ticket:
        if not any(int(rule[1]) <= num <= int(rule[2]) or int(rule[3]) <= num <= int(rule[4]) for rule in rules):
            error_rate += num

print(error_rate)
",0.0
315,144,2020,16,2,runtime_error,,1305243193339,"  File ""/tmp/tmporcmvanb/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

with open('input.txt') as f:
    rules, my_ticket, nearby_tickets = f.read().split('\n\n')

rules = [re.match(r'(.+): (\d+)-(\d+) or (\d+)-(\d+)', rule).groups() for rule in rules.splitlines()]
my_ticket = [int(num) for num in my_ticket.splitlines()[1].split(',')]
nearby_tickets = [[int(num) for num in ticket.split(',')] for ticket in nearby_tickets.splitlines()[1:]]

valid_tickets = []
for ticket in nearby_tickets:
    if all(any(int(rule[1]) <= num <= int(rule[2]) or int(rule[3]) <= num <= int(rule[4]) for rule in rules) for num in ticket):
        valid_tickets.append(ticket)

fields = [[] for _ in range(len(valid_tickets[0]))]
for ticket in valid_tickets:
    for i, num in enumerate(ticket):
        fields[i].append(num)

possible_fields",2.0
316,145,2020,17,1,runtime_error,,263,"  File ""/tmp/tmp8dsft57x/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def read_input():
    with open('input.txt') as f:
        return [list(line.strip()) for line in f.readlines()]

def get_neighbors(x, y, z, grid):
    neighbors = []
    for i in range(-1, 2):
        for j in range(-1, 2):
            for k in range(-1, 2):
                if i == 0 and j == 0 and k == 0:
                    continue
                if 0 <= x + i < len(grid) and 0 <= y + j < len(grid[0]) and 0 <= z + k < len(grid[0][0]):
                    neighbors.append((x + i, y + j, z + k))
    return neighbors

def count_active_neighbors(x, y, z, grid):
    active_neighbors = 0
    for neighbor in get_neighbors(x, y, z, grid):
        if grid[neighbor[0]][neighbor[1]][neighbor[2]] == '#':
            active_neighbors += 1
    return active_neighbors

def",2.0
317,146,2020,17,2,part1_failed,,1680,,,
318,147,2020,18,1,no_error,"31142189909908
",31142189909908,,"
def evaluate(expression):
    while ""("" in expression:
        start = expression.rfind(""("")
        end = expression.find("")"", start)
        expression = expression[:start] + str(evaluate(expression[start+1:end])) + expression[end+1:]

    tokens = expression.split()
    result = int(tokens[0])
    for i in range(1, len(tokens), 2):
        if tokens[i] == ""+"":
            result += int(tokens[i+1])
        elif tokens[i] == ""*"":
            result *= int(tokens[i+1])
    return result

with open(""input.txt"") as f:
    expressions = [line.strip() for line in f]

print(sum(evaluate(expression) for expression in expressions))
",0.0
319,148,2020,18,2,wrong_output,"31142189909908
",323912478287549,,"
def evaluate(expression):
    while ""("" in expression:
        start = expression.rfind(""("")
        end = expression.find("")"", start)
        expression = expression[:start] + str(evaluate(expression[start+1:end])) + expression[end+1:]

    tokens = expression.split()
    result = int(tokens[0])
    for i in range(1, len(tokens), 2):
        if tokens[i] == ""+"":
            result += int(tokens[i+1])
        elif tokens[i] == ""*"":
            result *= int(tokens[i+1])
    return result

with open(""input.txt"") as f:
    expressions = [line.strip() for line in f]

print(sum(evaluate(expression) for expression in expressions))
",2.0
320,149,2020,19,1,runtime_error,,173,"  File ""/tmp/tmpg79q9w7c/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

def parse_rules(rules):
    rules_dict = {}
    for rule in rules:
        rule_num, rule_def = rule.split(': ')
        rule_def = rule_def.replace('""', '')
        if '|' in rule_def:
            rule_def = rule_def.split(' | ')
        rules_dict[rule_num] = rule_def
    return rules_dict

def generate_regex(rules_dict, rule_num):
    rule_def = rules_dict[rule_num]
    if isinstance(rule_def, str):
        return rule_def
    else:
        regex = '('
        for sub_rule in rule_def:
            regex += generate_regex(rules_dict, sub_rule)
        regex += ')'
        return regex

def check_message(message, regex):
    return bool(re.fullmatch(regex, message))

def main():
    with open('input.txt') as f:
        rules, messages = f.read().split('\n\n')
    rules_dict = parse_rules(",2.0
321,150,2020,19,2,part1_failed,,367,,,
322,151,2020,20,1,runtime_error,,15003787688423,"  File ""/tmp/tmp6z3qfqbv/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
from collections import defaultdict
from itertools import product

def read_input():
    tiles = {}
    with open('input.txt') as f:
        for tile in f.read().split('\n\n'):
            tile_id, image = tile.split(':\n')
            tile_id = int(tile_id.split()[1])
            image = image.splitlines()
            tiles[tile_id] = image
    return tiles

def get_borders(image):
    top = image[0]
    bottom = image[-1]
    left = ''.join(row[0] for row in image)
    right = ''.join(row[-1] for row in image)
    return top, bottom, left, right

def flip_image(image):
    return [row[::-1] for row in image]

def rotate_image(image):
    return [''.join(row[i] for row in image[::-1]) for i in range(len(image))]

def get_all_orientations(image):
    orientations = [image]
    for _ in range(3):
        image",2.0
323,152,2020,20,2,part1_failed,,1705,,,
324,153,2020,21,1,runtime_error,,2542,"  File ""/tmp/tmpdkn_50qc/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

def parse_food(food):
    ingredients, allergens = food.split(' (contains ')
    allergens = allergens[:-1].split(', ')
    return ingredients.split(' '), allergens

def find_safe_ingredients(foods):
    ingredients = set()
    allergens = set()
    for food in foods:
        ingredients.update(food[0])
        allergens.update(food[1])

    allergen_ingredients = {}
    for allergen in allergens:
        allergen_ingredients[allergen] = set()

    for food in foods:
        for allergen in food[1]:
            allergen_ingredients[allergen].update(food[0])

    safe_ingredients = ingredients - set.union(*allergen_ingredients.values())
    return safe_ingredients

def count_safe_ingredients(foods):
    safe_ingredients = find_safe_ingredients(foods)
    count = 0
    for food in foods:
        for ingredient in food[0]:
            if ingredient in safe_ingredients:
                count += 1
    return count

with open('input.txt",2.0
325,154,2020,21,2,part1_failed,,"hkflr,ctmcqjf,bfrq,srxphcm,snmxl,zvx,bd,mqvk",,,
326,155,2020,22,1,no_error,"34255
",34255,,"
with open('input.txt') as f:
    p1, p2 = [list(map(int, deck.splitlines()[1:])) for deck in f.read().split('\n\n')]

while p1 and p2:
    a, b = p1.pop(0), p2.pop(0)
    if a > b:
        p1.append(a)
        p1.append(b)
    else:
        p2.append(b)
        p2.append(a)

print(sum(i * j for i, j in enumerate(reversed(p1 or p2), 1)))
",0.0
327,156,2020,22,2,runtime_error,,33369,"  File ""/tmp/tmpc8fnu2wz/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    p1, p2 = [list(map(int, deck.splitlines()[1:])) for deck in f.read().split('\n\n')]

def game(p1, p2, depth=0):
    seen = set()
    while p1 and p2:
        if (tuple(p1), tuple(p2)) in seen:
            return 1, p1
        seen.add((tuple(p1), tuple(p2)))
        a, b = p1.pop(0), p2.pop(0)
        if a <= len(p1) and b <= len(p2):
            winner, _ = game(p1[:a], p2[:b], depth+1)
        else:
            winner = 1 if a > b else 2
        if winner == 1:
            p1.append(a)
            p1.append(b)
        else:
            p2.append(b)
            p2.append(a)
    return 1 if p1 else 2, p",2.0
328,157,2020,23,1,runtime_error,,49576328,"Traceback (most recent call last):
  File ""/tmp/tmpah75v5g8/tmp.py"", line 19, in <module>
    print(play_crab_cups(cups, 100))
  File ""/tmp/tmpah75v5g8/tmp.py"", line 12, in play_crab_cups
    cups.insert(cups.index(destination) + 1, *picked_up)
TypeError: insert() takes exactly 2 arguments (4 given)
","
from collections import deque

def play_crab_cups(cups, moves):
    current_cup = cups[0]
    cups = deque(cups)
    for _ in range(moves):
        picked_up = [cups.popleft() for _ in range(3)]
        destination = current_cup - 1
        while destination in picked_up or destination < min(cups):
            destination = (destination - 1) % max(cups) + 1
        cups.insert(cups.index(destination) + 1, *picked_up)
        current_cup = cups[cups.index(current_cup) + 1]
    return ''.join(str(cup) for cup in cups[cups.index(1) + 1:] + cups[:cups.index(1)])

with open('input.txt') as f:
    cups = [int(cup) for cup in f.read().strip()]

print(play_crab_cups(cups, 100))
",2.0
329,158,2020,23,2,part1_failed,,511780369955,,,
330,159,2020,24,1,wrong_output,"2616
",356,,"
def get_neighbors(tile):
    neighbors = []
    for direction in ['e', 'se', 'sw', 'w', 'nw', 'ne']:
        neighbors.append(tile + direction)
    return neighbors

def flip_tile(tile, tiles):
    if tile in tiles:
        tiles.remove(tile)
    else:
        tiles.add(tile)

def main():
    tiles = set()
    with open('input.txt') as f:
        for line in f:
            tile = ''
            for char in line.strip():
                tile += char
            neighbors = get_neighbors(tile)
            for neighbor in neighbors:
                flip_tile(neighbor, tiles)
    print(len(tiles))

if __name__ == '__main__':
    main()
",2.0
