,Unnamed: 0,year,day,part,status,output,expected_output,error,code,kpass
300,136,2020,12,1,runtime_error,,962,"  File ""/tmp/tmpolv2yg49/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import math

def main():
    # Read input
    with open(""input.txt"", ""r"") as f:
        instructions = [line.strip() for line in f.readlines()]

    # Initialize ship's position and orientation
    x = 0
    y = 0
    orientation = 0  # 0 = east, 1 = south, 2 = west, 3 = north

    # Process instructions
    for instruction in instructions:
        action = instruction[0]
        value = int(instruction[1:])

        if action == ""N"":
            y += value
        elif action == ""S"":
            y -= value
        elif action == ""E"":
            x += value
        elif action == ""W"":
            x -= value
        elif action == ""L"":
            orientation = (orientation - value // 90) % 4
        elif action == ""R"":
            orientation = (orientation + value // 90) % 4
        elif action == ""F"":
            if orientation == 0:
                x += value
            elif orientation == 1:
                y",2.0
301,137,2020,12,2,part1_failed,,56135,,,
302,138,2020,13,1,no_error,"2095
",2095,,"
with open('input.txt') as f:
    timestamp, buses = f.read().splitlines()

timestamp = int(timestamp)
buses = [int(bus) for bus in buses.split(',') if bus != 'x']

# Find the bus that departs closest to the estimated earliest timestamp
closest_bus = min(buses, key=lambda bus: bus - timestamp % bus)

# Calculate the number of minutes you'll need to wait for that bus
wait_time = closest_bus - timestamp % closest_bus

print(wait_time * closest_bus)
",0.0
303,139,2020,13,2,runtime_error,,598411311431841,"Traceback (most recent call last):
  File ""/tmp/tmp6894evsp/tmp.py"", line 3, in <module>
    buses = [int(bus) for bus in f.read().split(',') if bus != 'x']
  File ""/tmp/tmp6894evsp/tmp.py"", line 3, in <listcomp>
    buses = [int(bus) for bus in f.read().split(',') if bus != 'x']
ValueError: invalid literal for int() with base 10: '1005595\n41'
","
with open('input.txt') as f:
    buses = [int(bus) for bus in f.read().split(',') if bus != 'x']

# Find the earliest timestamp at which all the listed bus IDs depart at offsets matching their positions in the list
timestamp = 0
step = buses[0]
for i, bus in enumerate(buses[1:], 1):
    while (timestamp + i) % bus != 0:
        timestamp += step
    step *= bus

print(timestamp)
",2.0
304,140,2020,14,1,no_error,"14553106347726
",14553106347726,,"
def apply_mask(mask, value):
    value = list(bin(value)[2:].zfill(36))
    for i, bit in enumerate(mask):
        if bit == '1':
            value[i] = '1'
        elif bit == '0':
            value[i] = '0'
    return int(''.join(value), 2)

def main():
    with open('input.txt') as f:
        lines = f.readlines()

    mask = ''
    memory = {}
    for line in lines:
        if line.startswith('mask'):
            mask = line.split(' = ')[1].strip()
        else:
            address = int(line.split('[')[1].split(']')[0])
            value = int(line.split(' = ')[1].strip())
            memory[address] = apply_mask(mask, value)

    print(sum(memory.values()))

if __name__ == '__main__':
    main()
",1.0
305,141,2020,14,2,wrong_output,"16700969063
",2737766154126,,"
def apply_mask(mask, address):
    address = list(bin(address)[2:].zfill(36))
    for i, bit in enumerate(mask):
        if bit == '1':
            address[i] = '1'
        elif bit == '0':
            address[i] = '0'
    return int(''.join(address), 2)

def main():
    with open('input.txt') as f:
        lines = f.readlines()

    mask = ''
    memory = {}
    for line in lines:
        if line.startswith('mask'):
            mask = line.split(' = ')[1].strip()
        else:
            address = int(line.split('[')[1].split(']')[0])
            value = int(line.split(' = ')[1].strip())
            address = apply_mask(mask, address)
            memory[address] = value

    print(sum(memory.values()))

if __name__ == '__main__':
    main()
",2.0
306,142,2020,15,1,wrong_output,"1
",468,,"
with open(""input.txt"") as f:
    starting_numbers = [int(x) for x in f.read().split("","")]

spoken = {}
for i, n in enumerate(starting_numbers):
    spoken[n] = i

last_spoken = starting_numbers[-1]
for i in range(len(starting_numbers), 2020):
    if last_spoken in spoken:
        next_spoken = i - spoken[last_spoken]
    else:
        next_spoken = 0
    spoken[last_spoken] = i
    last_spoken = next_spoken

print(last_spoken)
",2.0
307,143,2020,15,2,part1_failed,,1801753,,,
308,144,2020,16,1,runtime_error,,26026,"  File ""/tmp/tmpwb5s4rws/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

def parse_input(input_file):
    with open(input_file) as f:
        rules, my_ticket, nearby_tickets = f.read().split(""\n\n"")
    rules = [re.match(r""(.+): (\d+)-(\d+) or (\d+)-(\d+)"", rule).groups() for rule in rules.splitlines()]
    my_ticket = [int(value) for value in my_ticket.splitlines()[1].split("","")]
    nearby_tickets = [[int(value) for value in ticket.split("","")] for ticket in nearby_tickets.splitlines()[1:]]
    return rules, my_ticket, nearby_tickets

def is_valid_value(value, rules):
    for rule in rules:
        if (int(rule[1]) <= value <= int(rule[2])) or (int(rule[3]) <= value <= int(rule[4])):
            return True
    return False

def get_invalid_values(ticket, rules):
    invalid_values = []
    for value in ticket:
        if not is_valid_value",2.0
309,145,2020,16,2,part1_failed,,1305243193339,,,
310,146,2020,17,1,runtime_error,,263,"  File ""/tmp/tmp3dhai5k6/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def count_active_cubes(grid):
    active_cubes = 0
    for z in range(len(grid)):
        for y in range(len(grid[0])):
            for x in range(len(grid[0][0])):
                if grid[z][y][x] == '#':
                    active_cubes += 1
    return active_cubes


def simulate_cycle(grid):
    new_grid = [[['.' for _ in range(len(grid[0][0]) + 2)]] for _ in range(len(grid[0]) + 2)] for _ in range(len(grid) + 2)]
    for z in range(1, len(grid) + 1):
        for y in range(1, len(grid[0]) + 1):
            for x in range(1, len(grid[0][0]) + 1):
                active_neighbors = 0
                for dz in range(-1, 2):
                    for dy in range(-1, 2):
                        for dx in range(-1, 2):
                            if dz ==",2.0
311,147,2020,17,2,part1_failed,,1680,,,
312,148,2020,18,1,wrong_output,"10540461542708
",31142189909908,,"
with open('input.txt', 'r') as f:
    expressions = f.readlines()

results = []
for expression in expressions:
    results.append(eval(expression))

print(sum(results))
",2.0
313,149,2020,18,2,part1_failed,,323912478287549,,,
314,150,2020,19,1,runtime_error,,173,"  File ""/tmp/tmpirv6c_0y/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

def parse_rules(rules):
    parsed_rules = {}
    for rule in rules:
        rule_number, rule_definition = rule.split(': ')
        parsed_rules[rule_number] = rule_definition
    return parsed_rules

def is_valid(message, rules, rule_number='0'):
    rule = rules[rule_number]
    if rule.isalpha():
        return message[0] == rule
    elif '|' in rule:
        for subrule in rule.split(' | '):
            if is_valid(message, rules, subrule):
                return True
        return False
    else:
        for subrule in rule.split(' '):
            if not is_valid(message, rules, subrule):
                return False
        return True

def main():
    with open('input.txt') as f:
        rules, messages = f.read().split('\n\n')
    rules = parse_rules(rules.splitlines())
    valid_messages = [message for message in messages.splitlines() if is_valid(message, rules)]
    ",2.0
315,151,2020,19,2,part1_failed,,367,,,
316,152,2020,20,1,runtime_error,,15003787688423,"  File ""/tmp/tmpfed3mxo6/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

def get_tile_id(tile):
    return int(re.match(r'Tile (\d+):', tile).group(1))

def get_tile_data(tile):
    return tile.split('\n')[1:]

def get_tile_borders(tile_data):
    top = tile_data[0]
    bottom = tile_data[-1]
    left = ''.join(row[0] for row in tile_data)
    right = ''.join(row[-1] for row in tile_data)
    return top, bottom, left, right

def get_all_tile_borders(tiles):
    tile_borders = {}
    for tile in tiles:
        tile_id = get_tile_id(tile)
        tile_data = get_tile_data(tile)
        tile_borders[tile_id] = get_tile_borders(tile_data)
    return tile_borders

def find_matching_borders(tile_borders):
    matching_borders = {}
    for tile_id, borders in tile_borders.items():
        for other",2.0
317,153,2020,20,2,part1_failed,,1705,,,
318,154,2020,21,1,runtime_error,,2542,"  File ""/tmp/tmpfls694ju/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

with open('input.txt') as f:
    foods = [line.strip() for line in f]

ingredients = set()
allergens = set()
for food in foods:
    ingredients_str, allergens_str = food.split(' (contains ')
    ingredients.update(ingredients_str.split(' '))
    allergens.update(allergens_str[:-1].split(', '))

allergen_ingredients = {}
for allergen in allergens:
    allergen_ingredients[allergen] = set()
    for food in foods:
        ingredients_str, allergens_str = food.split(' (contains ')
        ingredients_list = ingredients_str.split(' ')
        allergens_list = allergens_str[:-1].split(', ')
        if allergen in allergens_list:
            allergen_ingredients[allergen].update(ingredients_list)

safe_ingredients = ingredients - set().union(*allergen_ingredients.values())

count = 0
for food in foods:
    ingredients_str, allergens_str = food.split(' (contains ')
    ingredients_list = ingredients_str.split('",2.0
319,155,2020,21,2,part1_failed,,"hkflr,ctmcqjf,bfrq,srxphcm,snmxl,zvx,bd,mqvk",,,
320,156,2020,22,1,runtime_error,,34255,"  File ""/tmp/tmp0njq967o/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def calculate_score(deck1, deck2):
    # Initialize the score for each player
    score1 = 0
    score2 = 0

    # Keep track of the position of each card in the deck
    position = 1

    # While both players have cards, play a round
    while deck1 and deck2:
        # Draw the top card from each deck
        card1 = deck1.pop(0)
        card2 = deck2.pop(0)

        # Determine the winner of the round
        if card1 > card2:
            winner = 1
        elif card2 > card1:
            winner = 2
        else:
            winner = 0

        # Award the cards to the winner
        if winner == 1:
            deck1.append(card1)
            deck1.append(card2)
        elif winner == 2:
            deck2.append(card2)
            deck2.append(card1)

        # Increment the score for the winner
        if winner == 1:
            score1 += card1 * position
            score1",2.0
321,157,2020,22,2,part1_failed,,33369,,,
322,158,2020,23,1,timeout_error,,49576328,TIMEOUT,"
cups = input()
for i in range(100):
    cups = cups[4:] + cups[:4]
print(cups[cups.index('1') + 1:])
",2.0
323,159,2020,23,2,part1_failed,,511780369955,,,
324,160,2020,24,1,runtime_error,,356,"  File ""/tmp/tmp34gkxx_i/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import sys

def flip_tiles(instructions):
    tiles = set()
    for instruction in instructions:
        tile = (0, 0)
        for step in instruction:
            if step == 'e':
                tile = (tile[0] + 1, tile[1])
            elif step == 'se':
                tile = (tile[0] + 1, tile[1] - 1)
            elif step == 'sw':
                tile = (tile[0], tile[1] - 1)
            elif step == 'w':
                tile = (tile[0] - 1, tile[1])
            elif step == 'nw':
                tile = (tile[0] - 1, tile[1] + 1)
            elif step == 'ne':
                tile = (tile[0], tile[1] + 1)
        if tile in tiles:
            tiles.remove(tile)
        else:
            tiles.add(tile)
    return len(tiles)

if __name__ == '__main__':
    with open('input.txt', 'r')",2.0
325,161,2020,24,2,part1_failed,,3887,,,
326,162,2020,25,1,no_error,"711945
",711945,,"
with open('input.txt') as f:
    card_pub_key, door_pub_key = map(int, f.readlines())

card_loop_size = 0
value = 1
while value != card_pub_key:
    value = (value * 7) % 20201227
    card_loop_size += 1

encryption_key = pow(door_pub_key, card_loop_size, 20201227)
print(encryption_key)
",0.0
327,163,2021,1,1,no_error,"1532
",1532,,"
with open('input.txt') as f:
    depths = [int(line) for line in f]

count = 0
for i in range(1, len(depths)):
    if depths[i] > depths[i - 1]:
        count += 1

print(count)
",0.0
328,164,2021,1,2,no_error,"1571
",1571,,"
with open('input.txt') as f:
    depths = [int(line) for line in f]

sums = [depths[i] + depths[i + 1] + depths[i + 2] for i in range(len(depths) - 2)]

count = 0
for i in range(1, len(sums)):
    if sums[i] > sums[i - 1]:
        count += 1

print(count)
",0.0
